publicIP,FlowID,SrcIP,SrcPort,DstIP,DstPort,Protocol,Timestamp,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwdPkts,TotLenBwdPkts,FwdPktLenMax,FwdPktLenMin,FwdPktLenMean,FwdPktLenStd,BwdPktLenMax,BwdPktLenMin,BwdPktLenMean,BwdPktLenStd,FlowByts/s,FlowPkts/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTot,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTot,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLen,BwdHeaderLen,FwdPkts/s,BwdPkts/s,PktLenMin,PktLenMax,PktLenMean,PktLenStd,PktLenVar,FINFlagCnt,SYNFlagCnt,RSTFlagCnt,PSHFlagCnt,ACKFlagCnt,URGFlagCnt,CWEFlagCount,ECEFlagCnt,Down/UpRatio,PktSizeAvg,FwdSegSizeAvg,BwdSegSizeAvg,FwdByts/bAvg,FwdPkts/bAvg,FwdBlkRateAvg,BwdByts/bAvg,BwdPkts/bAvg,BwdBlkRateAvg,SubflowFwdPkts,SubflowFwdByts,SubflowBwdPkts,SubflowBwdByts,InitFwdWinByts,InitBwdWinByts,FwdActDataPkts,FwdSegSizeMin,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,Label
82.165.142.107,192.168.1.126-82.165.142.107-56238-443-6,192.168.1.126,56238,82.165.142.107,443,6,04/01/1970 06:07:31 PM,185,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10810.810810810812,185.0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,5405.405405405406,5405.405405405406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
119.59.124.163,192.168.1.113-119.59.124.163-53516-8080-6,119.59.124.163,8080,192.168.1.113,53516,6,08/01/1970 03:28:28 AM,1441417,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.081285290793712,720708.5,1489.8739879600555,721762.0,719655.0,721762.0,721762.0,0.0,721762.0,721762.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,1.387523527195808,0.693761763597904,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
,192.168.1.2-192.168.1.120-0-0-0,192.168.1.2,0,192.168.1.120,0,0,02/01/1970 03:54:55 PM,62749871,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318725754830635,62749871.0,0.0,62749871.0,62749871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0159362877415317,0.0159362877415317,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,62749871.0,0.0,62749871.0,62749871.0,BENIGN
134.221.96.0,134.221.96.0-0.0.0.87-0-0-0,134.221.96.0,0,0.0.0.87,0,0,12/02/1970 01:50:15 AM,11505843,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1738247254025628,11505843.0,0.0,11505843.0,11505843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0869123627012814,0.0869123627012814,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,11505843.0,0.0,11505843.0,11505843.0,BENIGN
,192.168.1.2-192.168.1.113-0-0-0,192.168.1.2,0,192.168.1.113,0,0,16/01/1970 01:35:38 PM,117709194,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339820524130001,39236398.0,9999765.008621903,50783096.0,33438065.0,66926098.0,33463049.0,35332.71164232941,33488033.0,33438065.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02548653930975,0.00849551310325,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,0.0,0.0,0.0,0.0,39236398.0,9999765.008621903,50783096.0,33438065.0,BENIGN
134.221.96.0,134.221.96.0-0.0.0.36-0-0-0,134.221.96.0,0,0.0.0.36,0,0,15/02/1970 03:06:37 PM,117897828,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696384092843508,6205148.842105263,5421015.188916292,17256488.0,2251406.0,115625740.0,6423652.222222222,5491410.123929881,17256488.0,2251406.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1611564888201333,0.0084819204642175,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,1,0,-1,0,0,0,2257086.777777778,9119.83578220816,2274105.0,2251406.0,10592479.444444442,4997753.960675588,17256488.0,7259573.0,BENIGN
134.221.96.0,134.221.96.0-0.0.0.109-0-0-0,134.221.96.0,0,0.0.0.109,0,0,20/01/1970 04:38:56 PM,117858320,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696952748011341,6203069.473684211,5423480.411683671,17259626.0,2250357.0,115606042.0,6422557.888888889,5493196.914144311,17259626.0,2250357.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1612105110610774,0.0084847637400567,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,1,0,-1,0,0,0,2251931.0,1090.291933382966,2253258.0,2250357.0,10593241.444444444,4998446.966070789,17259626.0,7258252.0,BENIGN
91.219.28.55,192.168.1.121-91.219.28.55-59056-443-6,91.219.28.55,443,192.168.1.121,59056,6,27/01/1970 12:18:40 AM,22,1,1,0.0,69.0,0.0,0.0,0.0,0.0,69.0,69.0,69.0,0.0,3136363.636363636,90909.09090909093,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,20,20,45454.545454545456,45454.545454545456,0.0,69.0,46.0,39.83716857408418,1587.0,0,0,0,1,1,0,0,0,1.0,69.0,0.0,69.0,0,0,0,0,0,0,1,0,1,69,-1,255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
45.79.186.178,192.168.1.121-45.79.186.178-63694-8080-6,192.168.1.121,63694,45.79.186.178,8080,6,8/1/1970 11:05,30502401,3,3,674.0,0.0,674.0,0.0,224.6666667,389.1340814,0.0,0.0,0.0,0.0,22.09662118,0.196705827,6100480.2,13600000.0,30500000.0,46.0,30500000.0,15300000.0,21600000.0,30500000.0,238.0,469.0,234.5,181.7264428,363.0,106.0,0,0,0,0,60,84,0.098352913,0.098352913,0.0,674.0,96.28571429,254.7480548,64896.57143,0,1,0,0,0,0,0,0,1.0,112.3333333,224.6666667,0.0,0,0,0,0,0,0,3,674,3,0,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
107.170.231.118,192.168.1.122-107.170.231.118-53372-4143-6,192.168.1.122,53372,107.170.231.118,4143,6,12/01/1970 10:55:35 AM,1391804,8,10,6192.0,1358.0,1460.0,0.0,774.0000000000001,657.6458013246948,1022.0,0.0,135.8,321.17381932875884,5424.614385358858,12.932855488272772,81870.82352941176,135947.21849362866,518219.0,0.0,528037.0,75433.85714285713,93779.84598591988,180764.0,0.0,1391804.0,154644.88888888888,156447.8625872246,518219.0,38.0,0,0,0,0,160,224,5.747935772565677,7.184919715707096,0.0,1460.0,397.3684210526316,574.1057017006069,329597.3567251463,0,1,0,0,0,0,0,0,1.0,419.44444444444446,774.0,135.8,0,0,0,0,0,0,8,6192,10,1358,-1,170,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
239.255.255.250,192.168.1.127-239.255.255.250-50183-1900-17,192.168.1.127,50183,239.255.255.250,1900,17,10/02/1970 04:56:46 AM,3001514,3,1,522.0,174.0,174.0,174.0,174.0,0.0,174.0,174.0,174.0,0.0,231.8829763912479,1.3326607838577464,1000504.6666666666,342.5205589936659,1000880.0,1000209.0,2000634.0,1000317.0,152.73506473629428,1000425.0,1000209.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.99949558789331,0.3331651959644366,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,217.5,174.0,174.0,0,0,0,0,0,0,3,522,1,174,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
46.163.78.94,192.168.1.125-46.163.78.94-50392-443-6,192.168.1.125,50392,46.163.78.94,443,6,01/01/1970 09:42:42 PM,178,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11235.955056179777,178.0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,5617.977528089888,5617.977528089888,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16306,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
46.163.78.94,192.168.1.126-46.163.78.94-52310-443-6,192.168.1.126,52310,46.163.78.94,443,6,02/01/1970 08:06:23 PM,18656,2,5,672.0,476.0,672.0,0.0,336.0,475.1757569573599,358.0,0.0,95.2,155.5416342977018,61535.16295025729,375.2144082332762,3109.333333333333,7048.504115531654,17489.0,44.0,198.0,198.0,0.0,198.0,198.0,18656.0,4664.0,8553.053528808683,17489.0,142.0,0,0,0,0,40,124,107.20411663807892,268.01029159519726,0.0,672.0,143.5,247.54047288127595,61276.28571428572,0,1,0,0,0,0,0,0,2.0,164.0,336.0,95.2,0,0,0,0,0,0,2,672,5,476,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
8.8.4.4,192.168.1.110-8.8.4.4-58094-53-17,192.168.1.110,58094,8.8.4.4,53,17,02/01/1970 04:31:56 PM,20136,0,2,0.0,86.0,0.0,0.0,0.0,0.0,51.0,35.0,43.0,11.31370849898476,4270.957489074294,99.32459276916964,20136.0,0.0,20136.0,20136.0,0.0,0.0,0.0,0.0,0.0,20136.0,20136.0,0.0,20136.0,20136.0,0,0,0,0,0,16,0.0,99.32459276916964,35.0,51.0,40.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,60.5,0.0,43.0,0,0,0,0,0,0,0,0,2,86,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,13/01/1970 03:40:39 PM,87575830,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045674702711924,29191943.333333336,50561789.59492666,87575669.0,46.0,87575715.0,43787857.5,61925316.88993658,87575669.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.034256027033943,0.011418675677981,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,115.0,0.0,115.0,115.0,87575669.0,0.0,87575669.0,87575669.0,BENIGN
82.165.142.107,192.168.1.113-82.165.142.107-61636-443-6,192.168.1.113,61636,82.165.142.107,443,6,14/01/1970 10:13:28 AM,1064471,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636602594152401,212894.2,258970.6940856436,498068.0,23549.0,521617.0,521617.0,0.0,521617.0,521617.0,1064471.0,354823.6666666667,286577.3805350544,521912.0,23918.0,0,0,0,0,60,92,1.8788675313841336,3.7577350627682673,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/01/1970 09:57:38 AM,87487729,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045720697584915,29162576.333333336,50510837.85632042,87487468.0,96.0,87487564.0,43743782.0,61862914.009390086,87487468.0,96.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0342905231886862,0.0114301743962287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,165.0,0.0,165.0,165.0,87487468.0,0.0,87487468.0,87487468.0,BENIGN
8.8.8.8,192.168.1.126-8.8.8.8-61056-53-17,192.168.1.126,61056,8.8.8.8,53,17,29/01/1970 07:47:22 PM,1403,0,2,0.0,129.0,0.0,0.0,0.0,0.0,101.0,28.0,64.5,51.61879502661797,91945.83036350676,1425.5167498218104,1403.0,0.0,1403.0,1403.0,0.0,0.0,0.0,0.0,0.0,1403.0,1403.0,0.0,1403.0,1403.0,0,0,0,0,0,16,0.0,1425.5167498218104,28.0,101.0,52.33333333333333,42.14656965084268,1776.3333333333333,0,0,0,0,0,0,0,0,0.0,78.5,0.0,64.5,0,0,0,0,0,0,0,0,2,129,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
107.170.231.118,192.168.1.122-107.170.231.118-57008-4143-6,192.168.1.122,57008,107.170.231.118,4143,6,22/01/1970 02:36:17 AM,1357468,8,11,6192.0,1404.0,1460.0,0.0,774.0000000000001,657.6458013246948,1068.0,0.0,127.63636363636364,320.8938368767068,5595.7120167841895,13.99664669811738,75414.8888888889,129585.09537111074,502965.0,0.0,517996.0,73999.42857142858,92057.23861427582,179861.0,0.0,1357468.0,135746.8,150903.66299935273,502965.0,39.0,0,0,0,0,160,244,5.893324925523107,8.103321772594272,0.0,1460.0,379.80000000000007,568.6578473637913,323371.74736842106,0,1,0,0,0,0,0,0,1.0,399.7894736842105,774.0,127.63636363636364,0,0,0,0,0,0,8,6192,11,1404,-1,173,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/01/1970 04:32:22 PM,5004023,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7993568374885567,1668007.6666666665,2888783.0415746584,5003687.0,155.0,5003868.0,2501934.0,3538013.022307577,5003687.0,181.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5995176281164175,0.1998392093721391,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,0,0,0,155.0,0.0,155.0,155.0,5003687.0,0.0,5003687.0,5003687.0,BENIGN
87.106.77.193,192.168.1.118-87.106.77.193-56235-8080-6,192.168.1.118,56235,87.106.77.193,8080,6,12/01/1970 08:53:15 PM,45273,2,5,674.0,479.0,674.0,0.0,337.0,476.589970519733,361.0,0.0,95.8,156.80943849143776,25467.718065955425,154.61754246460362,7545.5,17943.951858495388,44171.0,44.0,248.0,248.0,0.0,248.0,248.0,45273.0,11318.25,21902.71382538398,44171.0,129.0,0,0,0,0,40,124,44.176440704172464,110.44110176043117,0.0,674.0,144.125,248.52274256379147,61763.55357142857,0,1,0,0,0,0,0,0,2.0,164.71428571428572,337.0,95.8,0,0,0,0,0,0,2,674,5,479,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
81.88.24.211,192.168.1.117-81.88.24.211-62127-443-6,192.168.1.117,62127,81.88.24.211,443,6,15/01/1970 06:44:47 PM,31295,2,5,672.0,476.0,672.0,0.0,336.0,475.1757569573599,358.0,0.0,95.2,155.5416342977018,36683.176226234216,223.6779038185013,5215.833333333334,11997.162238073914,29694.0,60.0,256.0,256.0,0.0,256.0,256.0,31295.0,7823.75,14584.91838338494,29694.0,126.0,0,0,0,0,40,124,63.90797251957181,159.76993129892952,0.0,672.0,143.5,247.54047288127595,61276.28571428572,0,1,0,0,0,0,0,0,2.0,164.0,336.0,95.2,0,0,0,0,0,0,2,672,5,476,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
95.110.231.207,192.168.1.121-95.110.231.207-53803-8080-6,192.168.1.121,53803,95.110.231.207,8080,6,11/1/1970 16:07,53167,2,5,673.0,481.0,673.0,0.0,336.5,475.8828637,363.0,0.0,96.2,157.6553202,21705.19307,131.6606165,8861.166667,21114.53206,51958.0,47.0,221.0,221.0,0.0,221.0,221.0,53167.0,13291.75,25778.72631,51958.0,117.0,0,0,0,0,40,124,37.61731901,94.04329753,0.0,673.0,144.25,248.4688828,61736.78571,0,1,0,0,0,0,0,0,2.0,164.8571429,336.5,96.2,0,0,0,0,0,0,2,673,5,481,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
59.125.50.132,192.168.1.128-59.125.50.132-53788-44443-6,192.168.1.128,53788,59.125.50.132,44443,6,11/01/1970 11:01:02 PM,1551809,5,10,885.0,2699.0,629.0,0.0,177.0,260.6894704432843,1460.0,0.0,269.9,470.477169123717,2309.5625814774885,9.666138036317614,110843.5,299700.99849189434,1078076.0,33.0,1094234.0,273558.5,536571.7914740456,1078366.0,257.0,1551809.0,172423.22222222222,366093.5779110232,1078076.0,33.0,0,0,0,0,100,224,3.222046012105871,6.444092024211742,0.0,1460.0,224.0,395.4966497961771,156417.59999999998,0,1,0,0,0,0,0,0,2.0,238.9333333333333,177.0,269.9,0,0,0,0,0,0,5,885,10,2699,-1,247,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
8.6.0.1,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,08/01/1970 11:09:18 PM,101787321,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375416885173743,7829793.923076922,13757527.442735797,34783844.0,83.0,101787217.0,8482268.083333334,14157625.704263931,34783844.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1277172821947047,0.0098244063226695,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,0,0,0,399767.0,520843.790223134,1102693.0,104.0,25036198.25,13656608.272951826,34783844.0,5027916.0,BENIGN
66.175.215.16,192.168.1.127-66.175.215.16-57034-8080-6,192.168.1.127,57034,66.175.215.16,8080,6,12/01/1970 05:11:16 AM,1273650,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.710870333294077,254730.0,219636.2170624417,496855.0,94244.0,591099.0,591099.0,0.0,591099.0,591099.0,1273650.0,424550.0,285923.53798349656,591209.0,94399.0,0,0,0,0,60,92,1.5702901110980254,3.140580222196051,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
,192.168.1.255-192.168.1.117-137-137-17,192.168.1.117,137,192.168.1.255,137,17,23/01/1970 08:31:40 PM,104483330,23,1,1150.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,11.485085706973544,0.2297017141394708,4542753.478260868,8332431.42987579,25337719.0,741610.0,103738975.0,4715407.954545453,8486301.163637793,25337719.0,741610.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,184,8,0.2201308093836596,0.0095709047558112,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.083333333333336,50.0,50.0,0,0,0,0,0,0,23,1150,1,50,-1,0,23,0,7123773.0,37804.37376812371,7163653.0,7088459.0,25330418.666666668,6400.169555045658,25337719.0,25325773.0,BENIGN
66.175.215.16,192.168.1.126-66.175.215.16-52431-8080-6,192.168.1.126,52431,66.175.215.16,8080,6,18/01/1970 10:00:22 PM,106810,2,5,672.0,479.0,672.0,0.0,336.0,475.1757569573599,361.0,0.0,95.8,156.80943849143776,10776.144555753206,65.53693474393783,17801.666666666668,42849.25994537907,105265.0,51.0,248.0,248.0,0.0,248.0,248.0,106810.0,26702.5,52375.8939748685,105265.0,188.0,0,0,0,0,40,124,18.724838498267957,46.81209624566988,0.0,672.0,143.875,247.91383151640176,61461.267857142855,0,1,0,0,0,0,0,0,2.0,164.42857142857142,336.0,95.8,0,0,0,0,0,0,2,672,5,479,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
62.75.184.70,10.0.2.108-62.75.184.70-54384-8080-6,10.0.2.108,54384,62.75.184.70,8080,6,6/1/1970 10:21,8997914,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333410611,4498957.0,2120258.269,5998206.0,2999708.0,5998206.0,5998206.0,0.0,5998206.0,5998206.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,32,0.22227374,0.11113687,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,20480,0,0,2999708.0,0.0,2999708.0,2999708.0,5998206.0,0.0,5998206.0,5998206.0,APT
85.25.119.91,192.168.1.126-85.25.119.91-51553-8080-6,192.168.1.126,51553,85.25.119.91,8080,6,10/01/1970 10:55:34 AM,30501085,3,3,673.0,0.0,673.0,0.0,224.3333333333333,388.55673116461816,0.0,0.0,0.0,0.0,22.06478884275756,0.1967143136055651,6100217.0,13640250.568062063,30500639.0,43.0,30500893.0,15250446.5,21567089.87348364,30500682.0,211.0,446.0,223.0,159.80613254815975,336.0,110.0,0,0,0,0,60,84,0.0983571568027825,0.0983571568027825,0.0,673.0,96.14285714285714,254.37009033520997,64704.14285714286,0,1,0,0,0,0,0,0,1.0,112.16666666666669,224.33333333333331,0.0,0,0,0,0,0,0,3,673,3,0,-1,239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
178.79.172.45,178.79.172.45-192.168.1.127-8080-52228-6,192.168.1.127,52228,178.79.172.45,8080,6,02/01/1970 04:14:43 PM,9001229,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332878210297727,4500614.5,2118837.691650897,5998859.0,3002370.0,5998859.0,5998859.0,0.0,5998859.0,5998859.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,32,0.2221918806865151,0.1110959403432575,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,8192,0,0,3002370.0,0.0,3002370.0,3002370.0,5998859.0,0.0,5998859.0,5998859.0,APT
172.217.161.131,172.217.161.131-192.168.1.164-443-51814-6,192.168.1.164,51814,172.217.161.131,443,6,27/11/2018 10:22:37 PM,49262301,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060898495179915,24631150.5,28931223.7476661,45088615.0,4173686.0,4173686.0,4173686.0,0.0,4173686.0,4173686.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,52,32,0.04059899678661,0.020299498393305,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,4104,0,0,0.0,0.0,0.0,0.0,45088615.0,0.0,45088615.0,45088615.0,BENIGN
82.165.142.107,192.168.1.117-82.165.142.107-56634-443-6,192.168.1.117,56634,82.165.142.107,443,6,04/01/1970 11:40:01 PM,137,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14598.540145985402,137.0,0.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7299.270072992701,7299.270072992701,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
46.163.78.94,192.168.1.113-46.163.78.94-58306-443-6,192.168.1.113,58306,46.163.78.94,443,6,12/01/1970 09:41:52 PM,1041072,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.763290147079164,208214.4,270834.975606549,509071.0,10389.0,511081.0,511081.0,0.0,511081.0,511081.0,1041072.0,347024.0,291525.7616420888,519460.0,10433.0,0,0,0,0,60,92,1.921096715693055,3.84219343138611,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
193.0.140.177,192.168.1.130-193.0.140.177-54894-443-6,192.168.1.130,54894,193.0.140.177,443,6,06/01/1970 08:30:01 AM,96979,7,9,570.0,2762.0,277.0,0.0,81.42857142857143,103.7012650884857,1460.0,0.0,306.8888888888889,502.5986083457764,34357.953783808865,164.98417183101498,6465.266666666666,18188.65104346533,68162.0,37.0,96778.0,16129.666666666666,27400.537291569057,68556.0,215.0,96813.0,12101.625,24233.0483840177,68162.0,37.0,0,0,0,0,140,204,72.18057517606906,92.80359665494592,0.0,1460.0,196.00000000000003,381.308274234903,145396.0,0,1,0,0,0,0,0,0,1.0,208.25,81.42857142857143,306.8888888888889,0,0,0,0,0,0,7,570,9,2762,-1,245,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APT
134.221.96.0,134.221.96.0-0.0.0.36-0-0-0,134.221.96.0,0,0.0.0.36,0,0,06/01/1970 03:29:51 PM,117856720,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696975785513121,6202985.263157895,5422910.613006664,17256403.0,2250725.0,115605995.0,6422555.277777778,5492535.6421686765,17256403.0,2251573.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1612126996237465,0.0084848789275656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,1,0,-1,0,0,0,2252041.1111111115,755.5530167440767,2253122.0,2250725.0,10592927.333333334,4997487.545536982,17256403.0,7260269.0,BENIGN
